date,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
955167PC051000A,0,0,0,0,0,0,228.8,684.96,764.1600000000001,764.48,643.36,653.28
955167PC051000F,0,0,0,0,0,0,117.45,345.29,305.6,77.76,38.08,185.92000000000002
955167PC051000J,0,0,0,0,3.2,3.2,0,0,0,0,0,0
955167PC070200A,0,0,0,0,0,0,0,0,0,0,0,0
955167PC070250A,0,0,0,0,0,0,0,0,0,0,0,0
955170PC080500A,0,0,0,0,0,0,0,0,0,0,0,0
955170PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
955170PT080500A,0,0,0,0,0,0,0,0,0,0,0,0
955170PT081000A,0,0,0,0,0,0,0,0,0,0,0,0
955602PT021000A,0,0,0,0,0,0,0,0,0,0,0,0
955612PC030500F,0,0,0,0,0,12.15,12.15,0,0,0,104.55,104.55
955612PC030750F,0,0,0,0,0,0,0,0,0,0,0,0
955612PC030750J,0,0,0,0,0,0,0,0,0,0,0.6,0.6
955612PC031000A,0,0,0,0,0,0,0,0,0,0.25,0.25,0
955612PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
955616PC070200J,0,0,0,0,0,239.625,239.625,915,1823.44,1256.63,348.19000000000005,586.69
955616PC070250A,0,0,0,0,22.315,22.315,0,0,0,0,0,0
955690PC031000A,0,0,0,0,0,0,1132.05,1132.05,0,0,0,285.12
955755PC051000A,0,0,0,0,0,156.48,156.48,118.88,309.44,342.72,423.52,578.08
955755PC051000J,0,0,0,0,0,0,0,0,0,0,37.92,60.96
955755PC051000P,0,0,0,0,0,0,0,0,38.08,38.08,39.52,39.52
955801PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
955980PC010200J,0,0,0,0,0,0,0,0,0,0,0,0
955980PC020500J,0,0,0,0,0,0,0,0,0,0,0,0
955980PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
955980PC091500J,0,0,0,0,0,0,0,0,0,0,0,0
17163181PC051000F,0,0,0,0,0,0,0,0,0,0,0,0
17320105PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
907521PT020750J,0,0,0,0,0,0,0,0,0,0,0,0
925857PC050500F,0,0,0,0,0,0,0,0,0,0,0,0
930971PC051000F,0,0,0,0,0,0,0,0,0,0,0,0
93333PC020500A,0,0,0,0,0,0,0,0,0,0,0,0
950554PC070200F,0,0,0,0,0,0,0,0,0,0,0,0
951829PC030500A,0,0,0,0,0,0,0,0,0,0,0,0
953065PT081000A,0,0,0,0,0,0,0,0,0,0,0,0
953068PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
955164PC010200J,0,0,0,0,0,0,0,0,0,0,0,0
955164PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
93333PC020500J,0,0,0,0,0,0,0,0,0,0,0,0
952948PT070200A,0,0,0,0,0,0,0,0,0,0,0,0
953065PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
954913PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
