Link (Cust + PH),Country,ABC-XYZ,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712
48074PC021000A,Germany,NOT SOLD IN THE LAST YEAR,79.2,353.1,0,30.9,30,90,75.3,0,0,218.7,0,292.8,0,220.2,151.5,0,221.7,147.6,0,292.5,146.1,0,473.4,219.3,0,0,72,0,480.6,147.6,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48074PC031000A,Germany,A-Y,618.6,"1,227.30","1,845.90","1,332.30","1,825.50","1,802.40","2,424.60","1,826.40","2,444.10","2,459.40","2,409.00","1,845.30","3,073.50","2,453.40","2,483.10","2,413.20","1,852.20","2,437.50","3,034.20","2,455.50","2,459.70","3,067.20","3,645.00","2,460.00","3,089.70","1,827.60","3,077.40","3,035.70","2,459.70","3,070.50","1,798.80","2,458.20","1,857.30","2,998.80","2,474.40","2,445.00","2,448.90","1,245.90","5,753.10",0,"1,223.40","2,412.90","1,221.90","1,844.40","2,470.50","2,443.80","2,748.90","2,424.64"
48074PC051000A,Germany,A-Y,"2,915.84","4,285.76","3,275.84","5,035.52","2,963.52","3,331.52","4,690.24","2,612.16","3,258.06","4,600.32","3,266.88","4,408.64","3,923.20","1,900.16","2,652.80","3,990.08","3,296.00","3,182.40","3,824.32","3,321.60","3,296.64","3,936.64","3,856.32","3,275.20","3,205.12","2,512.64","3,130.56","3,901.76","3,143.36","3,896.96","3,860.16","2,703.36","3,333.44","3,253.76","3,888.96","3,272.32","3,293.76","1,967.36","8,283.84","1,960.32","1,224.96","2,384.00","3,784.96","3,264.64","3,678.72","4,521.92","3,827.52","2,606.72"
48074PC051000F,Germany,C-Y,20.16,20.16,60.48,76.48,133.12,0,0,20.16,20.16,36.48,40.32,115.2,77.44,77.76,0,0,0,60.48,6.4,0,0,40.32,80.64,20.16,36.16,120.96,54.08,77.12,152,40.32,27.2,0,0,40.32,55.36,20.16,36.8,0,148.8,78.4,78.08,75.52,0,40.32,150.4,40.32,71.04,20.16
48074PC051000J,Germany,C-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.32,0,35.84,0,0,0,0,0,0,0,0,0,77.44,0,0,0,0,0,77.12,0,0,0
48074PT021000A,Germany,NOT SOLD IN THE LAST YEAR,236.4,395.7,389.4,398.4,490.8,346.2,415.5,0,422.1,366.3,222.6,391.2,184.5,189,225.6,435,592.8,300,0,600,321.9,338.4,362.7,141,295.2,217.2,664.5,0,499.5,144.6,212.1,357.9,734.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63154PC021000F,Germany,C-Y,51,0,78,54,55.5,0,72,68.1,54,0,86.7,0,72.3,72,37.5,38.7,72,0,90,57.3,70.8,142.2,0,69.9,0,54,85.8,72,69.6,126,0,72.3,72,54,33,125.7,0,54.3,163.5,55.8,146.1,52.2,142.2,54,132,69.9,103.5,56.4
63154PC021000J,Germany,B-X,289.2,0,0,180,135,143.1,199.5,108,181.5,73.8,393.3,546.6,511.5,420.9,708.3,752.7,821.1,"1,154.10",725.1,843.6,347.4,678,472.2,705,994.5,423.3,748.5,"1,051.80","1,268.70","1,349.10","1,033.50","1,491.60",567.6,"1,048.50","1,105.20","1,193.70",408.3,717.6,"1,247.70","1,131.30","1,273.50",901.2,775.2,408.6,842.7,866.7,547.5,"1,064.40"
63154PC031000J,Germany,B-X,"4,602.00","1,668.30","2,014.50","1,769.10","1,622.40","2,190.00","1,614.90","1,770.00","1,568.70","2,754.90","1,781.70","3,068.40","2,494.50","2,361.00","2,975.10","2,504.70","2,735.10","1,974.30","2,602.80","3,229.80","3,500.40","1,527.60",596.4,"1,817.40","1,174.20","2,876.10","1,697.70","2,348.40","1,755.00","1,673.70","1,742.70","1,258.80","2,111.70","1,748.70","1,069.50","1,863.30",621.3,433.5,"1,143.60",728.1,600.9,529.8,516,515.1,254.7,264,173.76,541.44
63154PC042000J,Germany,B-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.2,574.6,978.38,364.26,345.28,340.34,393.12,"1,036.88",765.44,626.6,861.38,395.2,"1,408.16",475.54,982.8,286.78,308.1,522.86,"1,579.76",772.2,996.58,48.88,95.68,0,0,0
63154PC070200J,Germany,A-X,"15,120.38","15,177.38","9,767.63","9,938.63","8,633.63","11,724.38","13,162.88","7,056.75","8,155.13","15,632.25","14,243.25","18,360.75","20,595.75","14,554.50","18,897.75","19,775.25","16,750.88","21,517.88","15,813.38","14,700.75","13,774.50","13,638.00","10,963.13","19,035.38","13,635.75","13,768.13","15,822.75","18,118.50","14,350.50","15,599.63","10,489.88","15,130.50","13,134.75","13,844.63","11,984.25","15,647.63","8,235.38","8,287.13","16,294.13","14,391.00","12,507.38","14,131.13","13,112.25","10,080.38","10,409.63","7,856.25","9,446.63","9,594.00"
63154PC091500F,Germany,C-Z,0,56.4,0,0,54.96,0,55.44,0,57.12,0,54.48,0,0,92.16,0,55.68,46.08,0,0,0,23.04,72,12,28.75,0,52.75,36,18.25,36,0,42.75,33.75,58,0,36,21.75,0,47.5,9,0,0,0,0,0,0,0,0,0
63154PC091500J,Germany,A-X,"4,329.60","1,734.00","2,904.00","2,802.72","2,301.60","2,629.44","3,271.20","2,141.28","2,632.08","3,147.36","3,952.08","5,206.56","2,363.76","2,940.24","5,331.84","6,198.48","6,367.44","6,256.32","5,854.80","5,681.52","5,360.40","5,037.21","4,572.58","4,747.94","5,323.35","4,636.02","3,766.62","3,786.25","3,841.75","3,057.18","4,160.25","4,555.25","3,684.75","2,274.50","3,015.25","4,316.25","3,152.00","3,885.00","4,260.75","3,923.75","3,452.00","4,126.50","2,944.50","3,367.50","4,434.75","2,420.00","2,757.00","4,229.25"
63154PC091500W,Germany,NOT SOLD IN THE LAST YEAR,0,57.6,0,0,0,67.44,0,0,54.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63154PT020500J,Germany,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63154PT021000J,Germany,B-X,216.3,342,368.4,550.2,356.4,449.1,892.8,300.6,659.7,"1,058.70",620.1,"1,329.00",937.2,831.6,540.6,396.6,393,536.7,532.5,593.7,366.6,373.2,483.9,680.1,480.3,252.9,469.8,596.4,398.7,329.1,361.8,532.6,351.9,495.6,528.9,588.3,809.1,738.6,"1,450.80",823.2,"1,245.90","1,142.70",965.7,513.3,995.1,"1,126.80",974.7,756.3
63154PT091500J,Germany,C-Y,0,169.92,0,172.32,0,0,175.68,178.56,168.72,0,0,0,0,168.48,0,115.2,0,117.84,103.68,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,36,195,110.75,76.5,58.5,36,288.75,72,136.5,163.5,216,174,153.5,242.75
900207PC010150J,Benelux & UK,NOT SOLD IN THE LAST YEAR,0,599.04,266.24,222.08,266.24,399.36,325.76,266.24,133.12,490.88,263.68,421.76,289.92,266.24,215.04,391.04,332.8,387.84,331.52,163.84,276.48,435.84,231.68,358.4,133.12,417.28,0,199.68,66.56,0,85.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900207PC010200J,Benelux & UK,A-X,"3,676.16","7,292.16","9,378.56","10,833.92","6,483.20","10,573.44","11,191.04","5,418.24","6,233.60","10,284.80","6,968.96","7,699.84","8,810.24","7,644.80","7,371.52","10,904.96","7,434.88","7,480.96","9,235.20","7,136.64","7,564.16","6,867.84","6,885.12","10,791.68","8,225.28","8,822.40","9,363.20","7,214.72","7,225.60","9,860.22","10,310.11","8,098.53","7,033.01","8,162.70","8,251.02","12,313.74","4,854.84","7,104.24","7,729.38","6,570.18","8,399.37","8,741.61","11,084.16","11,026.20","7,817.70","4,276.62","6,298.32","6,512.91"
900207PC020500A,Benelux & UK,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900207PC020500J,Benelux & UK,C-Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,108,27,213.6,161.7,129.9,137.1,54,55.8,109.5,137.1,104.4,174,28.5,198,50.1,166.2,105,27,131.7,54
900207PC020750J,Benelux & UK,NOT SOLD IN THE LAST YEAR,94.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70.5,18,72,156.9,7.8,54,93.9,0,0,0,0,0,0,0,0,0,0,0,0
900207PC021000J,Benelux & UK,A-X,"1,829.10","2,297.40","1,777.50","2,523.00","3,013.20","2,485.80","2,248.80","2,355.00","3,117.00","2,476.80","2,121.00","2,289.30","3,155.70","2,307.60","2,456.70","2,439.60","2,677.80","2,936.40","2,070.00","2,256.30","3,274.50","2,568.00","1,893.00","2,118.00","2,387.10","2,205.30","1,876.80","1,793.10","1,831.20","1,832.40","1,843.20","1,985.70","2,871.60","1,662.90","2,257.80","1,965.90","1,520.10","1,193.10","1,692.00","1,883.10","1,828.20","1,960.20","2,061.90","1,647.60","2,102.10","1,800.90","2,179.50","1,557.90"
900207PC091500J,Benelux & UK,A-X,"6,660.96","5,723.52","6,701.76","7,131.60","7,349.52","5,544.72","8,094.72","7,111.20","7,225.68","5,298.00","5,545.20","6,840.96","8,619.12","5,846.88","6,158.64","7,689.12","5,186.88","8,292.00","8,396.64","6,245.52","6,787.92","7,729.98","6,141.11","6,026.33","4,617.06","5,286.49","6,065.25","4,840.35","5,048.50","6,589.00","5,461.25","5,369.25","6,090.50","4,842.50","5,043.25","5,520.00","5,679.25","4,105.00","5,585.00","4,553.00","5,310.00","6,114.00","4,875.00","5,508.50","4,514.75","4,677.00","4,105.25","4,119.25"
903291PC021000J,Benelux & UK,B-X,"2,112.30","1,621.80","2,275.20","2,223.60","1,671.90","2,331.30","1,837.20","2,008.20","2,320.50","1,077.90","2,052.60","3,255.60","1,021.80","1,515.90","1,966.20","2,003.10","1,689.60","3,037.50","2,374.20","2,151.00","2,652.00","1,321.80","2,259.90","1,461.90","1,773.30","2,184.00","1,460.70","2,508.90","1,106.40","2,326.50","2,297.70","2,478.00","2,281.80","1,197.00","2,088.60","1,749.30","1,308.30","1,041.60","2,147.70","1,311.90","1,884.60","1,656.60","1,454.70","1,964.10","1,327.20","1,287.00","1,053.00",999.9
903291PC091500J,Benelux & UK,A-X,"8,134.32","6,666.48","6,150.00","6,924.00","6,060.24","6,378.24","7,549.44","6,948.24","6,574.32","5,170.08","5,949.60","9,117.12","3,652.56","5,725.68","6,741.36","6,779.04","5,777.76","7,412.40","7,269.29","4,667.28","7,220.64","4,582.79","5,530.79","5,539.71","4,638.00","5,668.92","5,314.50","4,523.75","5,146.25","7,006.25","4,732.75","4,618.00","7,504.00","2,603.25","4,510.25","3,127.75","3,479.50","3,703.50","4,539.75","3,867.75","3,659.75","3,596.50","4,152.25","3,758.75","3,603.25","3,313.00","3,396.00","2,544.50"
903291PT021000J,Benelux & UK,C-X,810.3,894.9,889.8,"1,147.80",693.3,"1,164.60",598.5,840,366.9,885.3,454.2,"1,075.50",441.6,563.7,704.4,652.8,574.5,508.2,515.4,647.1,485.1,576.9,54,57.3,163.5,102.6,147.6,276,162,111.3,378.6,207,52.5,433.2,125.4,267.6,162,174.3,356.7,481.2,239.1,345.3,285.6,126.9,277.8,166.5,432,119.4
903291PT091500J,Benelux & UK,A-X,"1,027.68",634.56,573.36,760.32,858.72,"1,032.24","1,067.52","1,241.28",853.44,448.32,915.12,"1,080.72",393.84,875.28,835.92,"1,128.48",650.64,"1,361.76","1,396.56",653.28,902.64,898.65,"1,432.04",957.37,686.75,"1,296.50","1,060.75","1,002.00","1,014.00","1,531.25","1,832.50","1,192.00","1,428.50",945,"1,494.50","1,945.50","1,487.50","1,693.00","1,564.25","1,092.00","1,428.75","1,578.00","1,124.00","1,717.00","1,487.75","1,299.25","2,109.00","1,499.00"
903969PC031000A,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903969PC051000A,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907521PC021000J,Iberia & France,A-X,"2,576.10","2,386.20","2,848.50","3,446.70","3,093.90","2,259.00","2,719.80","1,355.70","1,161.60","3,016.80","2,032.20","1,980.00","2,058.90","2,390.40","2,170.20","3,333.90","2,642.70","2,690.70","2,646.60","1,363.50","1,080.30","1,468.50","2,150.40","1,822.65","2,990.40","2,879.10","2,390.70","2,572.20","1,288.50","1,800.60","1,246.50","2,087.40","2,568.30","2,152.80","1,926.60","1,229.40","3,169.80","1,338.30","2,383.20","2,093.10","2,701.20","2,170.50","1,562.10","2,053.80","1,623.60","1,836.00","2,055.30","1,524.30"
907521PC042000J,Iberia & France,B-Y,302.5,257.5,241.25,177.5,251.75,260.5,288.25,287.25,176,426.5,184,99,363.75,176.75,357.46,533.26,258.44,114.92,650,106.34,299.78,297.7,184.34,208.78,322.14,83.2,237.38,176.8,140.4,228.54,236.34,271.18,253.24,306.8,168.48,0,288.34,147.16,176.28,10.4,250.12,262.08,341.64,125.06,15.86,151.84,83.2,217.62
907521PC051000F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907521PC051000J,Iberia & France,B-X,843.2,"1,618.24",723.2,"1,342.40","1,534.08","1,272.00","1,723.52",704,"1,279.04","1,473.28","1,082.88",760.32,995.84,"1,521.92",939.52,"1,074.24","1,090.24","1,752.00","1,403.52","1,029.76","1,041.28",820.48,"1,146.24","2,084.80",199.36,880,"1,759.36",634.24,"1,711.68","1,097.28",952.32,"1,189.12",838.08,"1,318.40","1,449.28",825.6,"1,164.48",937.92,774.72,668.48,"1,187.20","1,120.64","1,365.44",253.44,"1,111.36",629.44,"1,697.60",686.08
907521PC070200J,Iberia & France,A-X,"5,653.13","4,974.40","6,478.50","4,874.63","7,018.13","5,296.13","7,139.63","4,523.25","3,351.00","6,545.25","5,071.50","5,253.75","4,001.25","3,270.00","6,947.63","3,990.75","5,877.00","5,992.13","7,357.50","4,642.13","3,739.50","3,308.63","4,555.88","3,976.50","5,629.50","3,892.50","4,729.88","5,231.63","4,389.38","6,009.38","3,911.63","6,037.13","4,140.75","3,735.75","5,120.25","3,672.00","3,340.88","2,848.50","6,507.38","2,838.38","6,889.88","5,797.88","5,958.00","3,925.88","2,322.00","3,439.13","4,006.88","2,965.50"
907521PC070250F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907521PC070250N,Iberia & France,C-Z,355.88,599.63,0,643.88,0,585,0,684.75,0,624.38,0,626.63,13.5,662.25,0,287.63,372,568.88,0,0,672.75,0,288.75,0,658.13,621.38,627.38,0,236.25,0,381.38,243.75,371.63,318,577.88,0,633.75,0,623.25,0,181.5,476.25,0,0,243.75,292.5,0,387
907521PC070300F,Iberia & France,NOT SOLD IN THE LAST YEAR,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907664PC041000J,ISEEI,C-Z,0,0,0,223.75,0,174,0,0,0,0,0,0,0,0,167,0,0,121.75,0,0,0,0,107.25,0,109.5,0,162.25,4.75,0,113.25,0,0,0,0,0,0,90.25,0,111.25,0,0,0,0,0,0,0,0,0
907664PC042000J,ISEEI,A-X,"1,587.75","1,552.25","3,916.00","2,803.00","1,237.25","3,697.00",952.25,"1,941.25",867,"1,154.25","3,097.25","2,804.25",340.25,"2,420.50","1,784.01","1,854.84","2,869.10","3,874.00","1,000.22","3,012.62","3,475.16","1,331.98","2,365.74",335.66,561.34,"2,013.44","2,791.36","1,669.20","1,963.26","2,877.42","2,868.32","1,640.86","2,309.58",930.8,"2,263.04","1,171.82",148.46,"1,652.82","2,093.00","1,984.32","2,911.48","1,934.14","3,319.16","1,941.68","2,712.58",676.26,"2,665.52","2,688.66"
908244PC060200A,ISEEI,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908244PC060250A,ISEEI,C-Y,168.39,790.5,"1,221.00",510,570,400.13,192,635.25,504,0,756.75,536.25,0,663.75,997.5,397.5,0,502.5,992.63,622.88,160.88,393,587.25,0,614.25,404.25,986.25,"1,191.00",575.25,783.38,0,0,"1,224.38",599.63,0,264.75,"1,384.13",0,0,632.63,949.5,0,742.13,568.13,161.63,441.38,556.5,0
908244PC060500A,ISEEI,C-Z,139.32,285.12,17.64,0,0,0,149.4,0,297.36,0,299.88,0,0,0,449.28,0,0,435.6,9.36,0,285.12,7.92,0,0,0,142.56,7.56,0,0,451.8,0,0,0,0,0,178.2,257.76,0,0,0,0,0,148.32,0,285.12,1.8,0,0
908244PC081000A,ISEEI,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908244PT080500A,ISEEI,C-Z,0,104.16,0,0,219.24,0,0,226.24,0,386.12,0,55.16,0,0,0,0,0,0,106.4,0,111.16,0,0,108,0,111.3,0,219,0,0,0,0,99.9,0,0,0,0,0,0,104.7,318,0,0,0,0,0,114.3,0
908244PT080500P,ISEEI,C-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8,0,0,0,0,0,0,0
908244PT080750A,ISEEI,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908244PT080750P,ISEEI,C-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,291.3,0,217.2,0,0,0,0,0,0,0,0,0,0,0,30.9,0,0,0,0,0
908244PT081000A,ISEEI,C-Z,0,73.08,184.8,719.32,221.2,0,0,232.96,0,288.12,0,77,74.2,0,405.72,154.56,0,340.48,0,44.52,421.68,299.9,0,0,0,72.9,0,75.9,0,163.8,443.4,167.1,0,0,0,0,279.6,95.7,0,112.5,749.7,0,90,274.5,0,0,285,0
908244PT081000P,ISEEI,B-Z,0,0,0,0,230.1,0,0,0,0,0,0,142.5,74.7,0,149.7,"1,919.40",642,4.2,"3,740.70","2,080.20","1,049.10","1,362.00",0,154.5,0,"1,615.50",0,750,"1,721.10",0,238.2,681.3,706.5,471.3,850.8,"1,326.30",793.8,463.5,0,0,"2,160.90",0,326.4,"2,727.00","2,140.20",0,"1,118.40","1,318.20"
908616PC031000A,Iberia & France,A-X,"7,387.50","4,734.90","3,704.10","6,906.90","5,974.50","4,739.40","3,177.30","2,089.20","3,170.10","4,773.00","4,389.60","6,335.10","4,753.50","6,340.20","5,303.70","5,309.40","6,366.90","3,731.70","6,859.50","2,602.50","5,287.80","6,857.10","4,765.20","3,178.80","6,881.10","4,216.50","5,829.00","5,300.40","5,296.50","6,330.30","4,245.00","5,292.90","2,651.10","4,769.10","9,017.10","7,913.40","10,557.90","12,693.00","8,946.60","10,092.00","12,659.40","8,948.70","10,078.20","8,428.80","7,362.30","8,760.00","10,886.70","12,014.94"
908616PC051000A,Iberia & France,NOT SOLD IN THE LAST YEAR,"6,015.04","3,895.36","5,280.64","5,331.20","4,013.76","3,978.88","5,265.28","5,294.72","4,729.60","2,617.60","4,005.44","5,909.44","4,469.44","5,269.44","6,509.12","5,239.36","5,433.28","5,303.36","4,651.20","3,892.16","3,844.80","4,456.96",0,"2,504.96","7,031.36","3,362.88","3,237.44","6,417.60","4,517.12","4,499.84","2,668.48","1,991.36","4,672.32","3,087.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0
909702PC051000A,ISEEI,NOT SOLD IN THE LAST YEAR,0,0,0,0,102.72,234.88,0,227.84,0,0,0,0,0,-234.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909702PC051000J,ISEEI,NOT SOLD IN THE LAST YEAR,125.76,0,443.52,0,403.2,489.6,0,20.16,0,233.92,0,0,0,148.16,0,0,221.76,0,96.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909702PC081000A,ISEEI,C-Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.8,0,0,0,0,0,0,153.9,0,0,0,0,0,0,0,150.9,0,68.1,76.2,0,0,154.8,0,0,0,75
909702PC081000J,ISEEI,C-Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.6,0,415.2,198,0,"1,246.50",0,224.7,0,0,181.8,0,0,0,340.2,515.4,0,308.1,302.1,198,-0.3,185.4,0,0,0,369
909702PT021000J,ISEEI,NOT SOLD IN THE LAST YEAR,89.7,0,"1,077.00",0,553.5,651.9,0,270.3,0,134.7,0,515.1,0,461.1,372.3,0,616.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915306PC051000A,ISEEI,B-Z,"1,127.36",564.48,576,565.76,"1,697.92",572.8,0,"1,103.36",0,572.16,561.6,0,0,0,"2,256.00",0,0,"1,700.80",576,0,576,0,"1,136.32",556.8,559.04,"1,709.12","1,722.56",0,0,567.36,"1,109.44","1,152.00",555.52,"1,149.44","1,108.80",0,"1,656.32",0,0,"2,280.00",0,0,"1,671.68",502.72,"1,615.04",0,557.12,0
915306PC060250A,ISEEI,B-Y,"3,168.00",0,"2,327.25","1,179.00","4,841.63",877.88,"2,643.38","1,345.13",937.5,"2,940.75","1,428.00","1,807.13","1,393.13","3,492.38","4,283.63","3,367.13","1,359.00","3,277.13","1,752.75",998.25,"2,814.38","1,276.50","1,443.00","1,647.75","2,945.25","2,591.63",924,"3,148.50","1,125.38",462,"3,918.75","5,284.88","5,154.38",346.5,600,792,"3,465.00","3,031.50",612.38,"3,081.00","2,736.38",0,"1,992.38",866.25,0,"1,795.88","2,935.50","7,440.75"
915306PC060500A,ISEEI,C-Z,450.36,0,0,834.12,843.12,35.64,62.64,0,285.12,315.72,891,132.84,0,0,728.64,567,0,"1,035.72",315,128.52,0,597.96,142.56,164.88,878.76,0,138.6,744.84,156.24,285.12,505.8,262.08,217.44,486.72,438.84,106.92,551.52,"1,135.44",0,753.84,0,0,0,512.64,0,527.76,286.92,924.48
915306PC070150A,ISEEI,C-Z,441.38,0,0,0,0,541.5,68.25,0,0,228,0,0,0,235.5,663.38,0,0,454.5,0,0,0,0,0,221.63,163.5,0,0,460.13,0,0,683.63,0,0,221.25,0,136.5,507,0,0,409.5,0,0,245.25,466.13,0,0,206.25,222.75
915306PC070250A,ISEEI,C-Z,"1,161.75",0,468.38,292.5,711,0,0,"1,430.63",0,498,0,409.5,0,472.13,712.13,0,0,"1,695.00",549,124.5,0,473.25,"1,228.50",437.25,292.5,180.75,238.13,0,0,475.88,"1,629.38",0,"1,405.50",0,3.75,347.25,832.13,717.38,0,"1,596.38",0,0,602.63,671.63,0,0,585,627
920814PC060200F,Iberia & France,C-Y,0,34.34,52.36,84.66,193.12,293.76,252.62,93.84,141.1,157.08,52.36,275.06,104.72,233.24,157.08,104.72,0,289,158.1,176.46,209.44,104.72,95.88,261.8,68.34,157.08,196.52,104.72,157.08,104.72,278.12,52.36,314.16,0,264.86,52.36,157.08,163.2,0,261.8,261.8,0,132.94,209.44,157.08,178.84,209.44,52.36
920814PC060350F,Iberia & France,B-X,112.2,"1,628.60",673.2,926.84,"1,340.96","1,753.04",261.8,929.56,"1,377.68","1,075.76",839.46,"1,382.44","1,457.92","1,422.90",897.6,187,"1,177.42","1,894.14",860.2,598.4,"1,250.52","1,234.20",946.56,"1,492.26",782.68,"1,047.20",935,556.24,"1,155.66","1,860.82","1,234.20",782,"1,196.80",959.82,"1,229.10","1,592.90",875.84,828.24,"1,179.88",635.8,807.5,"1,458.60","1,208.36","1,166.54",933.98,650.08,971.72,486.2
920814PC060375F,Iberia & France,B-Y,0,374,"1,161.10",931.26,734.4,"1,496.00",239.7,635.8,900.66,556.58,486.2,784.72,733.72,336.6,821.44,299.2,"1,540.54","1,549.38",37.4,"1,383.80",221.68,223.04,336.6,"1,368.16",0,568.48,"1,076.78",391.68,972.4,663,480.76,576.64,546.72,493,760.92,707.88,417.86,448.8,986,598.4,914.94,772.14,"1,047.20",299.2,112.2,37.4,448.12,42.84
920814PC060400F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920814PE060200F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,0,92.82,104.72,0,0,0,0,0,0,94.52,0,0,0,104.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,0,0,52.36,0,0,0,0,0,0,0,0,0,0,0,0,0
920814PE060350F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,37.4,37.4,74.8,0,0,0,0,0,37.4,0,34.68,74.8,0,0,0,0,0,0,37.4,108.46,0,67.32,0,0,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920814PE060375F,Iberia & France,NOT SOLD IN THE LAST YEAR,0,0,0,37.4,109.82,75.14,74.8,71.06,74.8,72.08,0,37.4,138.72,72.08,74.8,0,112.2,72.76,0,37.4,210.8,0,44.2,0,0,110.16,0,37.4,0,0,114.24,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922361PC051000F,Iberia & France,A-Y,"3,042.60",706.8,915,"1,307.70","2,368.50","2,603.40","4,059.00","4,105.80","4,358.10","4,205.40","4,222.50","3,624.60","3,398.10","2,057.70","1,664.10",720.9,"1,994.10","2,134.50","3,480.00","4,114.50","5,597.40","5,175.90","4,586.10","3,419.70","2,520.30","1,016.70","1,041.90","1,418.70","2,291.10","3,404.40","4,597.50","4,073.70","4,138.80","2,938.20","4,737.60","3,552.30","3,795.90","2,256.60","1,077.60",814.5,"1,566.30","3,492.30","4,693.50","4,375.20","4,960.50","3,606.30","5,055.30","1,572.90"
